0.00 	0.01431 
0.05 	0.00223 
0.09 	0.00108 
0.14 	-0.00479 
0.18 	0.01292 
0.23 	-0.00282 
0.28 	0.00517 
0.32 	0.01490 
0.37 	-0.00308 
0.41 	0.00388 
0.46 	-0.01430 
0.51 	-0.01230 
0.55 	0.00832 
0.60 	0.00493 
0.65 	-0.00352 
0.69 	-0.00136 
0.74 	0.00122 
0.78 	-0.00063 
0.83 	-0.00046 
0.88 	-0.00191 
0.92 	-0.00460 
0.97 	-0.00797 
1.01 	-0.01218 
1.06 	-0.01086 
1.11 	-0.01633 
1.15 	-0.01289 
1.20 	0.00227 
1.24 	-0.00528 
1.29 	0.00019 
1.34 	-0.00919 
1.38 	0.01435 
1.43 	-0.00924 
1.47 	-0.00345 
1.52 	0.01252 
1.57 	0.00692 
1.61 	-0.00719 
1.66 	0.00473 
1.71 	0.00196 
1.75 	-0.00879 
1.80 	0.01173 
1.84 	-0.00371 
1.89 	0.00572 
1.94 	-0.00250 
1.98 	0.00686 
2.03 	-0.00004 
2.07 	-0.01081 
2.12 	-0.00548 
2.17 	-0.01603 
2.21 	0.00255 
2.26 	0.01377 
2.30 	0.00218 
2.35 	0.00319 
2.40 	1.58911 
2.44 	1.67226 
2.49 	1.65211 
2.53 	1.69459 
2.58 	1.67661 
2.63 	1.63700 
2.67 	1.65124 
2.72 	1.65829 
2.77 	1.63235 
2.81 	1.65617 
2.86 	1.68806 
2.90 	1.67143 
2.95 	1.65898 
3.00 	1.67884 
3.04 	1.67975 
3.09 	1.66968 
3.13 	1.67998 
3.18 	1.69767 
3.23 	1.64041 
3.27 	1.67160 
3.32 	1.68099 
3.36 	1.65817 
3.41 	1.63592 
3.46 	1.67227 
3.50 	1.65302 
3.55 	1.63693 
3.59 	1.65048 
3.64 	1.64487 
3.69 	1.62572 
3.73 	1.65933 
3.78 	1.68012 
3.83 	1.64192 
3.87 	1.64069 
3.92 	1.66797 
3.96 	1.63108 
4.01 	1.61416 
4.06 	1.66594 
4.10 	1.64774 
4.15 	1.61766 
4.19 	1.64363 
4.24 	1.65878 
4.29 	1.60643 
4.33 	1.58657 
4.38 	1.60234 
4.42 	1.59259 
4.47 	1.58803 
4.52 	1.60196 
4.56 	1.58171 
4.61 	1.55117 
4.66 	1.38247 
4.70 	-0.00165 
4.75 	0.00921 
4.79 	0.00468 
4.84 	-0.00253 
4.89 	0.00279 
4.93 	0.00198 
4.98 	-0.00031 
5.02 	-0.00442 
5.07 	-0.01046 
5.12 	-0.00162 
5.16 	0.01168 
5.21 	-0.00164 
5.25 	-0.00142 
5.30 	0.01383 
5.35 	-0.00120 
5.39 	0.00707 
5.44 	-0.00247 
5.48 	0.01303 
5.53 	-0.00713 
5.58 	0.01077 
5.62 	-0.00857 
5.67 	-0.00469 
5.72 	-0.00744 
5.76 	0.00217 
5.81 	-0.00137 
5.85 	-0.01244 
5.90 	-0.00088 
5.95 	-0.00941 
5.99 	-0.00026 
6.04 	0.00122 
6.08 	0.00279 
6.13 	0.00972 
6.18 	-0.01725 
6.22 	0.00282 
6.27 	0.00213 
6.31 	-0.00131 
6.36 	-0.01064 
6.41 	-0.00141 
6.45 	-0.01110 
6.50 	-0.00049 
6.54 	0.00855 
6.59 	-0.00430 
6.64 	0.00922 
6.68 	-0.00247 
6.73 	0.00522 
6.78 	-0.00147 
6.82 	-0.01560 
6.87 	0.01574 
6.91 	0.00492 
6.96 	-0.01675 
7.01 	1.68251 
7.05 	1.65393 
7.10 	1.62701 
7.14 	1.65687 
7.19 	1.66981 
7.24 	1.64458 
7.28 	1.66677 
7.33 	1.65688 
7.37 	1.66366 
7.42 	1.66378 
7.47 	1.64032 
7.51 	1.62725 
7.56 	1.62123 
7.60 	1.64705 
7.65 	1.67230 
7.70 	1.64956 
7.74 	1.64352 
7.79 	1.60972 
7.84 	1.62603 
7.88 	1.64627 
7.93 	1.64832 
7.97 	1.64676 
8.02 	1.64079 
8.07 	1.63414 
8.11 	1.62778 
8.16 	1.65525 
8.20 	1.65931 
8.25 	1.65515 
8.30 	1.64887 
8.34 	1.62485 
8.39 	1.63585 
8.43 	1.65322 
8.48 	1.62326 
8.53 	1.68461 
8.57 	1.60532 
8.62 	1.64895 
8.66 	1.65853 
8.71 	1.66923 
8.76 	1.64335 
8.80 	1.61436 
8.85 	1.51634 
8.90 	1.66761 
8.94 	1.57795 
8.99 	1.59200 
9.03 	1.58539 
9.08 	0.01245 
9.13 	-0.01521 
9.17 	0.00442 
9.22 	-0.01369 
9.26 	-0.00245 
9.31 	-0.00323 
9.36 	-0.01322 
9.40 	-0.01067 
9.45 	-0.01408 
9.49 	0.01393 
9.54 	-0.00420 
9.59 	0.00221 
9.63 	0.00414 
9.68 	0.00785 
9.72 	-0.01321 
9.77 	-0.00838 
9.82 	-0.00005 
9.86 	-0.00865 
9.91 	-0.00805 
9.96 	0.00565 
10.00 	-0.00039 
10.05 	-0.01290 
10.09 	-0.00209 
10.14 	-0.01403 
10.19 	-0.00003 
10.23 	-0.00437 
10.28 	0.00940 
10.32 	0.00484 
10.37 	-0.00407 
10.42 	0.00801 
10.46 	0.00560 
10.51 	-0.00138 
10.55 	-0.01540 
10.60 	-0.01413 
10.65 	0.00400 
10.69 	0.00301 
10.74 	0.01017 
10.78 	0.00126 
10.83 	-0.00383 
10.88 	-0.00505 
10.92 	0.01023 
10.97 	-0.00401 
11.02 	0.00212 
11.06 	0.00660 
11.11 	-0.00172 
11.15 	0.00938 
11.20 	-0.00649 
11.25 	-0.00581 
11.29 	-0.01460 
11.34 	-0.00355 
11.38 	0.00547 
11.43 	0.00513 
11.48 	1.64040 
11.52 	1.67458 
11.57 	1.64121 
11.61 	1.63143 
11.66 	1.65413 
11.71 	1.57208 
11.75 	1.62334 
11.80 	1.65818 
11.84 	1.64704 
11.89 	1.59970 
11.94 	1.67474 
11.98 	1.68142 
12.03 	1.65621 
12.08 	1.59561 
12.12 	1.58125 
12.17 	1.64640 
12.21 	1.66226 
12.26 	1.56829 
12.31 	1.62768 
12.35 	1.60888 
12.40 	1.62309 
12.44 	1.64551 
12.49 	1.63048 
12.54 	1.64600 
12.58 	1.59005 
12.63 	1.65069 
12.67 	1.67010 
12.72 	1.64171 
12.77 	1.65621 
12.81 	1.63505 
12.86 	1.57671 
12.90 	1.61887 
12.95 	1.68443 
13.00 	1.65782 
13.04 	1.53553 
13.09 	1.64450 
13.14 	1.64537 
13.18 	1.56462 
13.23 	1.65220 
13.27 	1.64617 
13.32 	1.62203 
13.37 	1.66728 
13.41 	1.64990 
13.46 	1.62279 
13.50 	1.62848 
13.55 	1.66983 
13.60 	1.65308 
13.64 	1.63367 
13.69 	1.57668 
13.73 	1.29255 
13.78 	0.00546 
13.83 	0.00740 
13.87 	-0.00298 
13.92 	-0.00898 
13.97 	-0.00431 
14.01 	-0.00757 
14.06 	0.00741 
14.10 	-0.00750 
14.15 	0.00655 
14.20 	-0.00825 
14.24 	0.00740 
14.29 	-0.00709 
14.33 	0.00157 
14.38 	0.00550 
14.43 	-0.00079 
14.47 	-0.00823 
14.52 	-0.00239 
14.56 	0.00105 
14.61 	-0.00128 
14.66 	-0.00641 
14.70 	0.00721 
14.75 	0.00366 
14.79 	-0.00032 
14.84 	-0.00829 
14.89 	0.00047 
14.93 	0.00078 
14.98 	0.00283 
15.03 	0.00506 
15.07 	-0.00222 
15.12 	-0.00159 
15.16 	-0.00520 
15.21 	0.00135 
15.26 	-0.00785 
15.30 	-0.00753 
15.35 	0.00718 
15.39 	0.00751 
15.44 	-0.00776 
15.49 	-0.00294 
15.53 	0.00621 
15.58 	0.00709 
15.62 	-0.00558 
15.67 	-0.00810 
15.72 	0.00424 
15.76 	-0.00626 
15.81 	0.00160 
15.85 	0.00742 
15.90 	0.00204 
15.95 	0.00228 
15.99 	-0.00804 
