-0.62 	-4.6854E-08		-0.62 	-6.7274E-08		-0.62 	-4.5792E-08		-0.62 	-8.6991E-09		-0.62 	-1.1633E-08		-0.62 	-8.5582E-08		-0.62 	-9.9868E-08		-0.62 	-9.0517E-08
-0.61 	-4.6504E-08		-0.61 	-6.7267E-08		-0.61 	-4.3762E-08		-0.61 	-8.0824E-09		-0.61 	-1.0176E-08		-0.61 	-8.3143E-08		-0.61 	-9.8552E-08		-0.61 	-9.1001E-08
-0.60 	-4.5423E-08		-0.60 	-6.5384E-08		-0.60 	-4.1436E-08		-0.60 	-7.3715E-09		-0.60 	-9.6434E-09		-0.60 	-8.1498E-08		-0.60 	-9.8301E-08		-0.60 	-8.8882E-08
-0.59 	-4.5610E-08		-0.59 	-6.4669E-08		-0.59 	-4.0301E-08		-0.59 	-6.5508E-09		-0.59 	-8.7540E-09		-0.59 	-7.9533E-08		-0.59 	-9.8682E-08		-0.59 	-8.8918E-08
-0.58 	-4.5199E-08		-0.58 	-6.4292E-08		-0.58 	-3.7701E-08		-0.58 	-5.6007E-09		-0.58 	-7.9581E-09		-0.58 	-7.8339E-08		-0.58 	-9.8042E-08		-0.58 	-8.9326E-08
-0.57 	-4.4409E-08		-0.57 	-6.2241E-08		-0.57 	-3.4167E-08		-0.57 	-4.4924E-09		-0.57 	-6.7190E-09		-0.57 	-7.6142E-08		-0.57 	-9.6268E-08		-0.57 	-8.7704E-08
-0.56 	-4.2582E-08		-0.56 	-6.1380E-08		-0.56 	-3.3507E-08		-0.56 	-2.8443E-09		-0.56 	-4.6740E-09		-0.56 	-7.4794E-08		-0.56 	-9.6254E-08		-0.56 	-8.9593E-08
-0.55 	-4.3822E-08		-0.55 	-6.0114E-08		-0.55 	-3.2866E-08		-0.55 	-1.7901E-09		-0.55 	-4.1861E-09		-0.55 	-7.3881E-08		-0.55 	-9.5067E-08		-0.55 	-8.7143E-08
-0.54 	-4.3998E-08		-0.54 	-5.8481E-08		-0.54 	-3.1504E-08		-0.54 	-1.0767E-09		-0.54 	-3.9643E-09		-0.54 	-7.1993E-08		-0.54 	-9.5744E-08		-0.54 	-8.7359E-08
-0.53 	-4.3440E-08		-0.53 	-5.8427E-08		-0.53 	-2.7069E-08		-0.53 	9.7888E-11		-0.53 	-3.1185E-09		-0.53 	-7.2103E-08		-0.53 	-9.3592E-08		-0.53 	-8.6727E-08
